data_layer,数据获取方,来源编号,date,日均气温_℃,日最高气温_℃,日最低气温_℃,日最高体感温度_℃,日均体感温度_℃,日均相对湿度_pct,日均露点_℃,日均云量_pct,日均风速_kmh,日最大风速_kmh,日降水量_mm,全日降水小时数_h,日最低能见度_m,日均能见度_m,雾时数_h,轻雾时数_h,日均PM25_ugm3,日均PM10_ugm3,白天降水量_mm,白天降水小时数_h,白天均能见度_m,白天雾时数_h,海表温度_均值_℃,海表温度_最高_℃,最大浪高_m,source_label
L0,脚本抓取,L0-B1d,2021-08-17,23.43,27.9,20.3,29.2,25.54,76.4,18.8,19.5,9.17,18.5,0.7,2,22900.0,24088.0,0.0,0.0,,,0.7,2,24027.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-18,22.98,26.8,19.7,29.1,25.07,76.8,18.55,54.4,9.11,18.2,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-19,23.41,25.8,20.3,28.0,26.34,85.0,20.62,86.2,9.03,18.3,6.3,9,20820.0,23968.0,0.0,0.0,,,1.6,4,23764.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-20,22.48,24.7,20.3,27.3,25.22,85.0,19.81,66.2,7.4,14.2,35.0,13,3980.0,20482.0,0.0,2.0,,,10.8,5,23598.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-21,23.48,26.7,19.2,30.6,26.65,84.0,20.47,8.2,7.99,13.5,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-22,24.74,27.5,21.1,30.7,27.34,83.8,21.77,30.8,16.15,26.9,0.3,0,18460.0,23633.0,0.0,0.0,,,0.2,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-23,24.95,27.0,23.4,31.5,28.89,87.5,22.69,51.2,10.35,18.0,4.6,1,8180.0,23138.0,0.0,1.0,,,4.5,1,22071.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-24,22.79,25.4,21.1,29.5,25.61,85.8,20.22,52.5,8.59,13.0,33.2,16,3000.0,20116.0,0.0,5.0,,,4.6,8,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-25,22.5,26.8,18.0,30.0,23.3,71.1,16.65,4.9,12.12,23.9,1.5,2,19940.0,23838.0,0.0,0.0,,,1.5,2,23936.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-26,22.76,27.2,18.7,28.1,23.22,66.6,15.96,43.9,12.68,23.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-27,23.28,27.5,19.6,27.5,23.66,64.3,15.92,7.0,13.15,20.2,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-28,22.73,28.2,16.4,29.0,24.15,73.6,17.3,58.1,9.62,19.0,0.0,0,23800.0,24126.0,0.0,0.0,,,0.0,0,24109.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-29,22.46,25.4,19.1,27.1,24.49,77.6,18.06,65.2,7.39,13.0,0.0,0,19500.0,23890.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-30,22.52,26.5,18.6,29.9,25.39,84.8,19.7,73.8,7.11,13.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-08-31,21.97,24.5,18.8,26.4,24.53,84.8,19.16,66.1,6.34,12.9,1.2,3,24140.0,24140.0,0.0,0.0,,,0.2,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-01,21.98,25.5,17.6,29.1,24.64,82.8,18.78,10.2,5.72,10.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-02,22.97,27.1,18.7,29.7,24.86,80.8,19.35,8.1,12.81,21.9,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-03,23.12,26.2,20.1,29.3,26.0,86.0,20.6,37.4,9.46,18.6,4.7,4,10320.0,23531.0,0.0,0.0,,,4.5,3,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-04,23.02,25.8,21.4,28.6,26.07,86.9,20.64,73.8,8.38,13.8,3.3,6,10060.0,21696.0,0.0,0.0,,,1.1,2,19782.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-05,22.99,25.2,20.8,27.1,25.39,83.6,19.95,86.1,10.33,16.6,2.0,4,19700.0,23926.0,0.0,0.0,,,0.6,1,23736.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-06,20.91,22.8,18.5,24.9,21.96,87.7,18.8,95.1,15.65,22.1,28.2,14,6980.0,19691.0,0.0,3.0,,,20.5,10,15625.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-07,20.0,23.1,16.7,23.9,20.24,73.7,14.93,0.8,11.49,15.0,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-08,22.57,27.2,18.0,28.9,23.79,79.5,18.72,12.0,15.24,26.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-09,22.28,25.6,19.8,27.2,24.31,86.2,19.81,43.7,12.3,27.0,2.1,3,13940.0,23702.0,0.0,0.0,,,2.0,3,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-10,22.3,25.1,19.2,28.5,25.21,89.1,20.38,19.5,9.2,15.5,0.1,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-11,22.95,25.9,19.5,30.6,25.45,84.7,20.17,35.0,10.83,25.9,7.3,3,3960.0,22520.0,0.0,2.0,,,0.5,1,20955.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-12,21.39,24.1,18.5,24.1,21.42,72.5,16.08,23.2,15.07,21.5,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-13,21.85,26.0,18.7,28.0,23.22,78.1,17.81,60.1,10.8,19.8,0.6,1,23040.0,24052.0,0.0,0.0,,,0.1,0,24075.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-14,20.93,25.3,17.8,24.1,19.34,57.0,11.91,47.7,16.1,23.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-15,20.16,23.2,17.3,24.4,20.0,66.5,13.58,42.3,10.53,15.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-16,20.59,24.6,17.8,25.1,21.58,78.8,16.67,73.5,9.54,20.7,2.0,4,17500.0,23857.0,0.0,0.0,,,1.9,4,23522.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-17,20.75,25.6,16.7,24.7,20.18,61.5,12.52,47.4,11.04,16.0,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-18,19.14,23.6,13.1,25.3,20.1,76.9,14.8,79.4,5.42,8.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-19,18.61,21.7,16.5,22.4,18.84,80.8,15.1,100.0,10.41,22.8,15.6,10,6580.0,18558.0,0.0,5.0,,,6.7,5,17358.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-20,18.34,20.2,16.6,18.5,15.74,86.5,16.03,93.2,32.29,46.6,98.6,19,1000.0,11101.0,0.0,14.0,,,52.9,8,11464.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-21,18.71,23.5,14.8,22.2,17.78,70.1,12.87,52.6,13.02,20.2,1.9,2,22340.0,24057.0,0.0,0.0,,,0.0,0,23958.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-22,19.06,25.5,12.9,25.6,18.92,70.7,13.28,12.6,9.3,18.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-23,19.13,22.2,16.2,21.6,18.68,72.9,14.0,31.4,12.88,19.7,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-24,19.12,21.5,17.1,21.4,19.45,84.7,16.42,99.2,13.28,18.6,2.0,4,10860.0,21259.0,0.0,0.0,,,1.7,3,21049.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-25,20.58,22.9,18.5,24.3,22.22,84.2,17.75,98.2,8.18,13.8,3.1,7,4840.0,21042.0,0.0,2.0,,,2.0,5,23911.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-26,20.18,21.5,19.2,23.7,22.35,90.5,18.56,100.0,7.19,12.0,6.3,15,7600.0,22299.0,0.0,1.0,,,2.7,6,22609.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-27,19.97,23.7,17.2,25.7,21.95,88.4,17.88,90.0,6.67,13.0,2.0,4,6440.0,21860.0,0.0,1.0,,,0.0,0,24087.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-28,19.09,22.1,16.0,23.7,20.34,87.7,16.94,90.2,8.63,15.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-29,19.27,23.5,16.0,22.4,18.85,72.8,13.76,4.2,12.32,17.2,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-09-30,17.55,20.4,14.8,21.3,17.51,80.5,14.09,70.3,10.07,15.0,12.3,9,4320.0,19765.0,0.0,4.0,,,9.1,7,15818.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-01,16.8,20.2,13.8,18.4,14.82,65.7,10.07,22.5,14.4,20.8,0.5,2,24140.0,24140.0,0.0,0.0,,,0.4,2,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-02,17.29,20.8,12.7,22.5,16.64,70.2,11.71,58.5,9.46,12.5,0.1,0,23340.0,24107.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-03,20.32,22.6,18.5,26.1,22.55,92.1,19.0,91.9,8.17,27.7,20.3,9,3320.0,20336.0,0.0,4.0,,,17.8,6,16856.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-04,15.72,18.1,12.0,14.6,10.66,55.8,6.56,99.0,29.34,34.7,4.7,6,11200.0,22265.0,0.0,0.0,,,0.6,1,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-05,14.28,16.8,12.0,13.5,10.68,60.1,6.32,100.0,18.58,23.3,2.7,5,10080.0,23208.0,0.0,0.0,,,0.4,1,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-06,12.18,14.3,9.9,11.0,8.98,70.4,6.78,100.0,16.63,22.5,14.1,17,8340.0,20772.0,0.0,1.0,,,7.0,8,18920.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-07,12.6,18.1,8.2,15.6,10.29,65.1,5.7,17.3,9.14,15.6,0.1,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-08,12.93,18.5,7.5,17.1,11.18,69.5,7.14,22.6,7.68,13.5,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-09,14.22,16.7,10.8,16.9,13.52,87.1,12.07,97.6,9.65,22.3,16.7,18,8220.0,20978.0,0.0,2.0,,,12.5,10,22575.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-10,13.82,16.9,9.6,14.8,11.32,53.9,4.04,63.3,8.36,14.0,1.1,2,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-11,11.54,17.9,6.9,15.8,8.49,51.2,1.17,0.0,8.5,13.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-12,11.4,17.7,6.2,15.6,8.91,63.5,4.24,12.5,8.39,12.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-13,13.04,17.5,6.7,15.3,10.93,67.4,6.82,81.9,9.27,15.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-14,15.49,19.3,13.1,19.3,14.73,71.4,10.15,98.6,6.22,12.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-15,14.62,19.2,9.0,18.0,12.24,58.9,6.07,85.8,10.82,22.7,0.6,1,24140.0,24140.0,0.0,0.0,,,0.6,1,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-16,5.82,8.7,3.0,3.9,0.78,37.5,-8.43,5.7,14.01,19.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-17,6.72,12.1,0.4,5.6,1.89,49.2,-3.84,0.0,15.5,25.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-18,10.02,14.4,6.5,12.2,5.14,50.0,-0.01,45.5,19.22,28.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-19,7.61,11.2,4.1,7.8,3.42,47.5,-3.2,10.6,11.61,23.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-20,7.86,13.4,3.1,8.7,4.04,55.4,-0.8,0.0,11.26,19.7,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-21,8.46,13.7,2.1,11.4,5.74,67.7,2.45,13.4,7.26,22.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-22,9.37,14.6,6.0,12.0,5.83,51.0,-0.65,0.9,9.38,17.2,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-23,9.18,15.7,2.9,11.4,5.88,60.6,1.47,3.3,9.95,17.0,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-24,10.92,16.3,6.1,12.3,7.48,60.8,3.42,0.0,13.4,19.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-25,12.67,17.4,9.3,14.3,9.71,70.0,7.22,62.7,15.8,20.9,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-26,13.0,19.3,6.9,17.6,10.59,63.5,5.59,47.9,9.98,17.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-27,10.8,18.1,4.7,13.4,7.39,55.2,1.76,0.0,11.0,20.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-28,10.77,16.5,4.9,13.8,8.48,72.2,5.55,68.3,8.83,14.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-29,12.14,17.2,7.5,16.4,11.07,81.4,8.96,45.2,5.94,11.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-30,12.26,17.0,8.3,15.9,11.04,89.2,10.44,33.4,9.78,13.9,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-10-31,9.32,11.4,5.8,8.1,5.15,68.0,3.53,39.0,18.57,30.1,2.5,2,17620.0,23664.0,0.0,0.0,,,0.1,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-01,6.31,10.7,1.9,7.9,3.4,71.7,1.21,10.5,6.88,11.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-02,8.39,13.7,2.8,11.2,5.58,78.5,4.68,47.9,10.76,19.2,0.3,1,24140.0,24140.0,0.0,0.0,,,0.3,1,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-03,9.82,14.0,6.9,10.3,6.67,82.0,6.79,0.2,16.26,23.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-04,11.08,16.0,7.7,13.8,8.85,82.1,8.07,2.4,12.26,18.5,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-05,11.95,16.3,7.8,15.4,10.88,88.2,9.98,31.8,7.88,10.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-06,8.61,13.8,1.1,12.1,4.13,74.8,4.06,99.4,23.75,38.5,1.8,2,9000.0,22912.0,0.0,1.0,,,1.6,2,22336.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-07,-2.26,0.9,-3.7,-7.3,-9.19,73.8,-6.37,100.0,27.59,38.6,30.1,21,320.0,5823.0,10.0,19.0,,,20.4,11,709.0,9.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-08,-1.28,1.5,-3.8,-3.6,-6.35,66.8,-6.7,86.8,14.65,20.4,0.1,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-09,0.8,6.2,-3.0,1.6,-4.02,63.5,-5.47,25.9,13.83,18.7,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-10,4.46,12.0,-0.8,8.9,0.5,54.8,-4.13,6.3,8.99,13.5,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-11,2.82,8.9,-1.3,3.6,-1.7,49.5,-7.35,10.2,10.55,21.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-12,3.58,10.2,-1.9,5.3,-0.67,55.3,-4.76,2.3,10.62,17.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-13,6.57,12.7,3.6,7.8,2.1,57.9,-1.3,4.5,15.01,19.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-14,6.04,12.5,0.3,8.7,2.35,57.4,-1.96,0.0,9.16,15.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-15,4.34,7.6,0.7,3.2,-0.23,55.7,-4.05,42.8,13.2,19.3,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-16,3.91,10.4,-1.3,6.3,0.68,75.9,-0.11,0.3,7.82,15.9,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-17,7.05,11.7,4.0,7.5,3.37,82.8,4.22,9.2,15.91,25.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-18,7.02,11.6,1.9,9.1,4.07,83.1,4.27,40.5,11.22,15.5,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-19,4.39,7.5,2.2,2.6,-1.3,42.1,-7.66,40.8,18.38,25.2,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-20,4.75,6.7,3.1,2.9,0.55,57.6,-3.03,99.8,11.65,18.7,1.9,5,5500.0,23243.0,0.0,1.0,,,0.7,2,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-21,2.68,5.7,0.7,0.8,-2.58,55.5,-5.85,44.8,16.95,24.4,1.4,4,3680.0,21155.0,0.0,4.0,,,0.0,0,24011.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-22,-0.46,2.6,-2.9,-3.1,-6.02,34.4,-14.55,0.0,13.86,22.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-23,0.03,4.5,-4.4,-1.9,-5.32,36.5,-13.41,0.0,13.06,22.0,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-24,1.14,7.3,-4.0,2.0,-3.27,55.0,-7.11,1.2,9.96,18.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-25,1.68,6.8,-2.5,3.3,-2.17,64.8,-4.36,5.0,8.26,11.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-26,1.24,5.2,-2.0,1.0,-2.86,64.6,-5.07,1.2,9.37,17.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-27,3.78,9.1,-1.1,5.2,0.37,80.5,0.63,19.5,9.74,16.4,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-28,6.47,10.7,3.7,7.0,2.93,82.9,3.72,66.6,14.32,18.8,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-29,4.11,6.1,1.7,3.6,-0.53,67.5,-1.7,84.2,16.27,26.5,1.4,3,660.0,18761.0,1.0,5.0,,,1.2,2,21211.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-11-30,0.8,3.8,-2.0,-2.0,-4.02,51.7,-9.22,36.2,11.72,27.6,0.0,0,13160.0,23682.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-12-01,0.35,4.1,-3.1,-1.1,-4.67,43.5,-10.89,0.0,11.84,17.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-12-02,2.54,8.2,-0.4,2.0,-3.36,45.9,-8.11,17.8,19.48,30.6,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-12-03,1.5,6.8,-4.1,1.9,-2.56,56.9,-6.4,11.5,8.05,16.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-12-04,1.38,6.5,-2.3,3.7,-2.28,74.2,-2.88,10.3,8.11,11.9,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
L0,脚本抓取,L0-B1d,2021-12-05,3.4,7.7,-0.1,3.5,-0.5,83.7,0.84,22.5,13.28,18.1,0.0,0,24140.0,24140.0,0.0,0.0,,,0.0,0,24140.0,0.0,,,,friend_archive_open_meteo_era5
